gene,GSM3601227,GSM3601228,GSM3601229,GSM3601230,GSM3601231,GSM3601232
ENSG00000230916,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000230927,0.0567,0.0892,0.079,0.0361,0.0469,0.0903
ENSG00000230935,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000230946,0.017,0.037,0.0076,0.0049,0.027,0.0338
ENSG00000230948,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000230951,0.0057,0.0159,0.0382,0.0243,0.0347,0.0145
ENSG00000230965,0.0625,0.1745,0.3731,0.0438,0.0122,0.0531
ENSG00000230982,0.0284,0.0899,0.0076,0.0827,0.1504,0.0531
ENSG00000230986,0.0057,0.0476,0.0535,0.034,0.0347,0.0338
ENSG00000230988,0.0057,0.0053,0.0229,0.0049,0.0116,0.0048
ENSG00000230989,2.5616,2.4786,2.3331,1.8365,1.8888,2.6605
ENSG00000230992,0.0398,0.0434,0.0442,0.0398,0.027,0.0531
ENSG00000230993,0.0057,0.0053,0.0076,0.0146,0.0347,0.0048
ENSG00000230999,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231001,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000231005,0.0057,0.0053,0.0076,0.0091,0.0039,0.0048
ENSG00000231006,0.0177,0.0483,0.0231,0.0438,0.0437,0.0241
ENSG00000231007,0.0057,0.0159,0.0229,0.0146,0.0039,0.0145
ENSG00000231009,0.017,0.0053,0.0076,0.0049,0.0116,0.0145
ENSG00000231017,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231032,0.0057,0.0264,0.0076,0.0049,0.0039,0.0048
ENSG00000231035,0.0284,0.0159,0.0076,0.0146,0.0039,0.0048
ENSG00000231047,0.0284,0.037,0.084,0.0146,0.0578,0.0145
ENSG00000231049,0.8548,1.1632,0.7013,1.0204,0.8625,1.1645
ENSG00000231051,0.0057,0.0053,0.0076,0.0253,0.0039,0.0048
ENSG00000231058,0.017,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231060,0.0057,0.0053,0.0076,0.0146,0.0039,0.0241
ENSG00000231063,0.0511,0.037,0.0076,0.034,0.0424,0.0048
ENSG00000231066,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231070,0.0057,0.0053,0.0076,0.0146,0.0039,0.0241
ENSG00000231084,0.0284,0.0159,0.0382,0.0243,0.0193,0.0048
ENSG00000231086,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231087,0.0057,0.0159,0.0076,0.0049,0.081,0.0338
ENSG00000231093,0.0057,0.0053,0.0076,0.0243,0.0039,0.0048
ENSG00000231096,0.0284,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231103,0.0125,0.0106,0.0076,0.0097,0.0039,0.0048
ENSG00000231108,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000231120,0.0057,0.0053,0.0229,0.0243,0.0039,0.0048
ENSG00000231122,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231123,0.1193,0.0476,0.0688,0.0632,0.1041,0.0724
ENSG00000231144,0.0057,0.0053,0.0076,0.0049,0.0039,0.0338
ENSG00000231147,0.0057,0.0053,0.0076,0.0049,0.0193,0.0048
ENSG00000231148,0.0057,0.0476,0.0076,0.0049,0.0116,0.0241
ENSG00000231152,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000231162,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000231164,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000231165,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231167,0.0057,0.0053,0.0076,0.0254,0.0039,0.0145
ENSG00000231169,0.0398,0.0264,0.0076,0.0154,0.0733,0.0338
ENSG00000231192,0.0625,0.0488,0.1327,0.0438,0.0697,0.0606
ENSG00000231195,0.0284,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231199,0.0284,0.0159,0.0153,0.0097,0.0039,0.0048
ENSG00000231202,0.017,0.0476,0.0382,0.0827,0.0193,0.0145
ENSG00000231203,0.0057,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000231205,1.7808,2.0771,2.2804,1.6912,1.7458,1.6509
ENSG00000231206,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231211,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231213,0.0057,0.0053,0.0076,0.0438,0.0039,0.0048
ENSG00000231219,0.0095,0.0053,0.0127,0.0178,0.0039,0.0113
ENSG00000231222,0.0057,0.0053,0.0076,0.0049,0.0193,0.0048
ENSG00000231228,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000231234,0.0057,0.0053,0.0076,0.0146,0.0117,0.0241
ENSG00000231235,0.0057,0.0053,0.0076,0.0146,0.0118,0.0145
ENSG00000231237,0.0828,0.076,0.1417,0.1078,0.0801,0.0912
ENSG00000231244,0.0057,0.0053,0.0382,0.0049,0.0039,0.0048
ENSG00000231245,0.0057,0.0272,0.1492,0.022,0.0039,0.0048
ENSG00000231254,0.0057,0.0053,0.0076,0.0243,0.0039,0.0145
ENSG00000231256,1.6586,1.7755,1.4024,1.3439,1.5216,1.5594
ENSG00000231258,0.0057,0.0053,0.0229,0.0049,0.0116,0.0145
ENSG00000231259,0.1703,0.0328,0.1585,0.1981,0.0765,0.1055
ENSG00000231264,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231270,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231274,0.0284,0.0264,0.0382,0.0243,0.0116,0.0048
ENSG00000231276,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000231280,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231293,0.0057,0.0053,0.0076,0.0243,0.0039,0.0145
ENSG00000231300,0.0299,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231301,0.0125,0.0053,0.0076,0.0049,0.0039,0.0068
ENSG00000231307,0.0511,0.0582,0.0076,0.073,0.0424,0.0434
ENSG00000231322,0.017,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231340,0.0396,0.0193,0.0076,0.073,0.0442,0.0582
ENSG00000231345,0.5738,0.4601,0.4813,0.5496,0.4512,0.3137
ENSG00000231366,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231368,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231375,0.0057,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231376,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000231378,0.0057,0.0159,0.0076,0.0049,0.0116,0.0145
ENSG00000231381,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000231386,0.0284,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231388,0.0625,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231389,0.0626,0.0674,0.0947,0.0327,0.1506,0.156
ENSG00000231390,0.0398,0.0053,0.0264,0.0049,0.0039,0.0048
ENSG00000231395,0.0284,0.0053,0.0076,0.0049,0.0116,0.0145
ENSG00000231396,0.0057,0.0053,0.0273,0.0049,0.0039,0.015
ENSG00000231417,0.017,0.0053,0.0076,0.0243,0.0039,0.0048
ENSG00000231431,0.2674,0.8705,0.5655,0.4248,0.4274,0.3037
ENSG00000231434,0.0057,0.0053,0.0229,0.0049,0.0116,0.0241
ENSG00000231461,0.0057,0.0053,0.0076,0.0049,0.0058,0.0056
ENSG00000231468,0.0057,0.037,0.0076,0.0049,0.0121,0.0048
ENSG00000231470,0.0057,0.0053,0.0076,0.0243,0.0039,0.0048
ENSG00000231491,0.017,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231500,0.9736,0.5969,2.634,0.4797,2.322,1.4211
ENSG00000231503,0.0057,0.0159,0.0076,0.0146,0.0347,0.0145
ENSG00000231508,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000231512,0.0888,0.0569,0.0382,0.0377,0.0575,0.0344
ENSG00000231513,0.0057,0.0053,0.0229,0.0049,0.0039,0.0145
ENSG00000231514,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000231516,0.0057,0.0264,0.0076,0.0049,0.0039,0.0048
ENSG00000231523,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000231537,0.0057,0.0053,0.0229,0.0243,0.0039,0.0048
ENSG00000231544,0.0057,0.0264,0.0076,0.0049,0.0039,0.0241
ENSG00000231546,0.0057,0.0053,0.0382,0.0049,0.0039,0.0048
ENSG00000231548,1.7491,3.2321,2.0025,2.5268,1.0855,1.0429
ENSG00000231549,0.0057,0.0053,0.0076,0.0049,0.0153,0.0048
ENSG00000231551,3.873,3.194,3.1844,4.4653,3.8608,4.1988
ENSG00000231552,0.0057,0.0053,0.0382,0.0049,0.0039,0.0048
ENSG00000231561,0.0284,0.0053,0.0229,0.0049,0.0039,0.0241
ENSG00000231564,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000231565,0.0284,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231567,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231576,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231579,0.0057,0.0347,0.0076,0.0243,0.0427,0.0242
ENSG00000231584,0.017,0.0186,0.0076,0.016,0.0704,0.0145
ENSG00000231588,0.017,0.0053,0.0076,0.0146,0.0501,0.0241
ENSG00000231610,0.017,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000231625,0.0057,0.0053,0.0382,0.0049,0.0039,0.0048
ENSG00000231635,0.0057,0.0053,0.0535,0.0146,0.0039,0.0048
ENSG00000231637,0.0057,0.0053,0.0076,0.0253,0.0039,0.0048
ENSG00000231643,0.0057,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000231649,0.0178,0.0333,0.0382,0.0439,0.0039,0.0048
ENSG00000231650,0.0057,0.0053,0.0076,0.0049,0.0039,0.0241
ENSG00000231655,0.0511,0.0053,0.0229,0.0146,0.0578,0.0145
ENSG00000231660,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000231665,0.017,0.037,0.0076,0.0049,0.027,0.0338
ENSG00000231667,0.017,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231684,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231697,0.0057,0.0159,0.0076,0.0049,0.0578,0.0241
ENSG00000231701,0.0173,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231707,0.0966,0.1111,0.0382,0.0438,0.1195,0.082
ENSG00000231712,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231716,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231722,0.0057,0.0053,0.0229,0.0049,0.0039,0.0241
ENSG00000231726,0.0284,0.0053,0.0076,0.0049,0.0039,0.0434
ENSG00000231735,0.0057,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000231738,1.9044,2.5042,1.798,2.1261,1.5409,2.2218
ENSG00000231739,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231750,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231752,4.7842,8.293,5.7419,5.0903,3.1151,4.7303
ENSG00000231766,0.0284,0.037,0.0229,0.0146,0.081,0.0724
ENSG00000231777,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231784,0.017,0.0053,0.0076,0.0146,0.0193,0.0241
ENSG00000231787,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000231788,0.0057,0.0053,0.0076,0.0049,0.0193,0.0048
ENSG00000231793,0.0511,0.0159,0.0076,0.0146,0.0656,0.0145
ENSG00000231799,0.0773,0.0284,0.1662,0.139,0.2824,0.1243
ENSG00000231801,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231802,0.0057,0.0053,0.0382,0.0146,0.0039,0.0048
ENSG00000231812,0.0057,0.0191,0.0076,0.0243,0.0039,0.0145
ENSG00000231821,0.0057,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231822,0.0284,0.0053,0.0466,0.0049,0.025,0.0048
ENSG00000231824,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231831,0.0511,0.0476,0.0535,0.0147,0.0424,0.0145
ENSG00000231837,0.0057,0.0053,0.0076,0.0146,0.0193,0.0048
ENSG00000231839,0.017,0.0476,0.0535,0.1021,0.027,0.0145
ENSG00000231841,0.0057,0.0379,0.0076,0.0049,0.0039,0.0152
ENSG00000231845,0.0057,0.0053,0.0076,0.0049,0.0193,0.0048
ENSG00000231849,0.1534,0.0582,0.084,0.0535,0.1195,0.0917
ENSG00000231852,0.0057,0.0808,0.0535,0.0655,0.0039,0.0145
ENSG00000231857,0.0057,0.0053,0.0382,0.0049,0.0039,0.0048
ENSG00000231861,0.0511,0.0053,0.0688,0.0049,0.0116,0.0145
ENSG00000231870,0.017,0.0053,0.0229,0.0243,0.0039,0.0048
ENSG00000231878,0.0057,0.0159,0.0076,0.0243,0.0039,0.0048
ENSG00000231879,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231887,0.12,0.2269,0.1717,0.1925,0.1074,0.0817
ENSG00000231888,0.0057,0.0264,0.0076,0.0049,0.0116,0.0048
ENSG00000231894,0.0057,0.0159,0.0229,0.0049,0.0039,0.0048
ENSG00000231900,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231905,0.0057,0.0053,0.0076,0.0146,0.0116,0.0048
ENSG00000231907,0.0057,0.0053,0.0076,0.0049,0.0193,0.0048
ENSG00000231909,0.017,0.0476,0.0229,0.0243,0.0116,0.0241
ENSG00000231913,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000231924,0.0782,0.0167,0.1261,0.0707,0.0424,0.0145
ENSG00000231925,0.2577,0.0565,0.1726,0.0183,0.0729,0.1437
ENSG00000231926,0.0057,0.0053,0.0229,0.0243,0.0039,0.0048
ENSG00000231929,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000231940,0.0057,0.0053,0.0076,0.0049,0.0116,0.0145
ENSG00000231942,0.0057,0.0159,0.0076,0.034,0.0039,0.0048
ENSG00000231952,0.0057,0.0053,0.0076,0.0049,0.0039,0.0182
ENSG00000231956,0.0284,0.037,0.0076,0.0049,0.0193,0.0145
ENSG00000231957,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000231976,0.1758,0.1071,0.2198,0.1077,0.11,0.086
ENSG00000231981,0.0057,0.0053,0.0076,0.0049,0.027,0.0145
ENSG00000231989,0.029,0.0266,0.0076,0.0252,0.0039,0.0048
ENSG00000231991,0.0057,0.0293,0.0076,0.052,0.0221,0.0048
ENSG00000232000,2.3083,2.8725,2.7602,2.792,2.1867,2.7381
ENSG00000232004,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232015,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000232022,0.2127,0.1129,0.3319,0.2786,0.2438,0.1229
ENSG00000232039,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232040,1.0377,1.0407,1.1207,1.0208,1.2517,1.1042
ENSG00000232041,0.0057,0.0159,0.0229,0.0049,0.0039,0.0048
ENSG00000232048,0.0057,0.0053,0.0229,0.034,0.0039,0.0048
ENSG00000232054,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232060,0.0057,0.0053,0.0376,0.0184,0.0039,0.0048
ENSG00000232069,0.0057,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000232070,0.0341,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000232083,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232091,0.2272,0.1436,0.2858,0.1801,0.173,0.1514
ENSG00000232096,0.0057,0.0053,0.0076,0.0049,0.0193,0.0048
ENSG00000232109,0.0057,0.0264,0.0076,0.0049,0.0039,0.0048
ENSG00000232112,0.1988,0.0899,0.4049,0.1605,0.2467,0.2075
ENSG00000232119,11.3979,10.6201,9.015,11.2085,8.1741,9.1615
ENSG00000232125,0.0398,0.0159,0.0076,0.034,0.0039,0.0048
ENSG00000232128,0.0057,0.0159,0.0076,0.0146,0.0039,0.0048
ENSG00000232133,0.0057,0.0273,0.0076,0.0152,0.0233,0.0048
ENSG00000232134,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232136,0.315,0.4947,0.3884,0.4089,0.4127,0.2973
ENSG00000232138,0.0057,0.0159,0.0076,0.0049,0.0116,0.0048
ENSG00000232148,0.0398,0.0053,0.0688,0.0243,0.0039,0.0048
ENSG00000232149,0.043,0.0053,0.0076,0.0049,0.0133,0.0048
ENSG00000232150,0.0057,0.0053,0.0235,0.0222,0.0039,0.0048
ENSG00000232159,0.0398,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000232163,0.0398,0.0264,0.0076,0.0535,0.0039,0.0531
ENSG00000232179,0.0057,0.0053,0.0229,0.0049,0.0116,0.0145
ENSG00000232185,0.0057,0.0053,0.0382,0.0049,0.0039,0.0048
ENSG00000232186,0.0057,0.0053,0.0076,0.0049,0.0117,0.0145
ENSG00000232187,0.0057,0.0053,0.0076,0.0049,0.0117,0.0048
ENSG00000232196,3.3272,3.2896,2.8618,3.3929,2.0088,3.3943
ENSG00000232199,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000232202,0.0057,0.0053,0.0076,0.0049,0.0039,0.0338
ENSG00000232203,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000232205,0.0057,0.0155,0.0076,0.0049,0.0039,0.0048
ENSG00000232215,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000232216,0.0168,0.0157,0.0076,0.0238,0.0114,0.0143
ENSG00000232217,0.0057,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000232228,0.0625,0.0476,0.0382,0.034,0.0656,0.0724
ENSG00000232230,0.0057,0.0302,0.0882,0.0262,0.0127,0.0581
ENSG00000232237,0.0057,0.0159,0.0076,0.0146,0.0347,0.0241
ENSG00000232239,0.0057,0.0212,0.0088,0.0049,0.0039,0.0048
ENSG00000232254,0.0511,0.0159,0.0535,0.0438,0.027,0.0241
ENSG00000232263,0.0057,0.0159,0.0076,0.0049,0.0039,0.0434
ENSG00000232264,0.0337,0.0382,0.0076,0.0253,0.0039,0.0048
ENSG00000232267,0.0284,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000232268,2.1865,2.8691,2.7274,2.4576,2.1489,2.9259
ENSG00000232273,0.0057,0.0053,0.0076,0.0049,0.0425,0.0531
ENSG00000232277,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000232292,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232303,0.0057,0.0053,0.0076,0.0146,0.0121,0.0048
ENSG00000232305,0.017,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232314,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232320,0.0057,0.0053,0.0076,0.0049,0.0121,0.0048
ENSG00000232333,0.0284,0.0053,0.0229,0.0049,0.0039,0.0145
ENSG00000232341,0.0057,0.0053,0.0076,0.034,0.0039,0.0048
ENSG00000232368,0.0057,0.0053,0.0076,0.0341,0.0039,0.0048
ENSG00000232370,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232373,0.0057,0.0159,0.0076,0.0146,0.0193,0.0048
ENSG00000232374,0.0625,0.037,0.0229,0.0243,0.0347,0.0434
ENSG00000232378,0.0057,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000232379,0.017,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232380,0.0057,0.0053,0.0076,0.0147,0.0039,0.0048
ENSG00000232381,0.0057,0.0053,0.0076,0.0243,0.0193,0.0241
ENSG00000232382,0.0057,0.0264,0.0076,0.0243,0.0039,0.0048
ENSG00000232385,0.0057,0.0264,0.0076,0.0049,0.0039,0.0048
ENSG00000232388,0.9737,0.9136,0.9484,0.914,0.7645,0.7997
ENSG00000232398,0.0057,0.0053,0.0076,0.0146,0.0116,0.0241
ENSG00000232407,0.0057,0.0264,0.0076,0.0049,0.0116,0.0241
ENSG00000232420,0.0057,0.0053,0.0688,0.0049,0.0039,0.0241
ENSG00000232422,0.0057,0.0053,0.0382,0.0438,0.0193,0.0145
ENSG00000232423,0.0133,0.0124,0.012,0.0225,0.0061,0.0048
ENSG00000232429,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000232433,0.0086,0.0159,0.0076,0.0074,0.0039,0.0048
ENSG00000232434,0.0511,0.1851,0.0993,0.1508,0.1504,0.14
ENSG00000232437,0.0057,0.037,0.0076,0.0243,0.027,0.0338
ENSG00000232439,0.017,0.0687,0.0076,0.0243,0.0578,0.0338
ENSG00000232447,0.0057,0.0053,0.0076,0.0049,0.0347,0.0048
ENSG00000232457,0.0233,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000232459,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232466,0.017,0.0053,0.0229,0.0049,0.027,0.0048
ENSG00000232479,0.0057,0.0053,0.0076,0.0049,0.027,0.0338
ENSG00000232486,0.0057,0.0264,0.0229,0.0049,0.0116,0.0145
ENSG00000232489,0.0057,0.0053,0.0076,0.0049,0.0193,0.0048
ENSG00000232491,0.017,0.0264,0.0076,0.0049,0.0116,0.0048
ENSG00000232492,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000232493,0.017,0.0053,0.0076,0.0146,0.0116,0.0531
ENSG00000232508,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232511,0.1875,0.0687,0.1604,0.1508,0.2507,0.1786
ENSG00000232517,0.0057,0.0159,0.0382,0.073,0.0039,0.0145
ENSG00000232525,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232531,0.0057,0.0053,0.0076,0.0243,0.0039,0.0048
ENSG00000232535,0.017,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232549,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232551,0.017,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232553,0.0057,0.0176,0.0229,0.0049,0.0039,0.0048
ENSG00000232554,0.1197,0.3024,0.2988,0.2002,0.3371,0.3535
ENSG00000232556,0.0057,0.0159,0.0076,0.0146,0.0039,0.0048
ENSG00000232568,0.0057,0.0161,0.0842,0.0344,0.0514,0.0357
ENSG00000232579,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232587,0.0852,0.0793,0.1146,0.0827,0.1119,0.0627
ENSG00000232593,6.4501,7.4037,4.6697,6.2207,4.6071,4.9236
ENSG00000232608,0.0057,0.0793,0.0076,0.0243,0.0887,0.111
ENSG00000232621,0.0057,0.0053,0.0076,0.0049,0.0116,0.0145
ENSG00000232625,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232629,0.0057,0.1082,0.0853,0.0862,0.1077,0.1603
ENSG00000232630,0.0398,0.0264,0.0535,0.034,0.0453,0.0339
ENSG00000232634,0.017,0.0053,0.0076,0.0049,0.027,0.0048
ENSG00000232653,1.1689,1.4827,1.1385,0.3803,0.6584,0.9289
ENSG00000232658,0.0057,0.0053,0.0076,0.0049,0.0193,0.0145
ENSG00000232662,0.9595,0.9771,0.7107,1.0534,0.5321,0.6256
ENSG00000232664,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232665,0.0057,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000232687,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000232690,0.0057,0.0053,0.0076,0.0146,0.0039,0.0145
ENSG00000232701,0.0057,0.0476,0.0229,0.0049,0.0116,0.0048
ENSG00000232706,0.0447,0.0603,0.0076,0.0049,0.0203,0.0048
ENSG00000232707,0.0057,0.0053,0.0382,0.0146,0.0039,0.0048
ENSG00000232709,0.017,0.0159,0.0229,0.0146,0.0116,0.0145
ENSG00000232713,0.0057,0.0053,0.0076,0.034,0.0426,0.0048
ENSG00000232717,0.0057,0.0209,0.0076,0.0243,0.0039,0.0048
ENSG00000232718,0.0057,0.0053,0.0229,0.0049,0.0039,0.0145
ENSG00000232722,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232723,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232724,0.0057,0.0159,0.0076,0.0049,0.0116,0.0048
ENSG00000232728,0.017,0.0159,0.0076,0.0049,0.0116,0.0048
ENSG00000232743,0.0057,0.0159,0.0076,0.0146,0.0039,0.0048
ENSG00000232747,0.0057,0.0053,0.0076,0.0049,0.0039,0.0241
ENSG00000232752,1.0162,1.0323,0.7801,0.981,0.6883,0.7752
ENSG00000232757,0.0067,0.0062,0.0076,0.009,0.0039,0.0048
ENSG00000232771,0.0057,0.0179,0.0076,0.0049,0.0039,0.0048
ENSG00000232772,0.1988,0.4495,0.2827,0.1605,0.3432,0.3233
ENSG00000232773,0.0057,0.0053,0.0076,0.017,0.0039,0.0048
ENSG00000232775,0.017,0.0053,0.0076,0.0278,0.0392,0.0048
ENSG00000232778,0.017,0.0159,0.0076,0.0146,0.0424,0.0048
ENSG00000232783,0.0057,0.0053,0.0076,0.0049,0.0039,0.0193
ENSG00000232791,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000232792,0.017,0.0159,0.0076,0.034,0.0039,0.0531
ENSG00000232793,0.0057,0.0264,0.0076,0.0049,0.0039,0.0048
ENSG00000232794,0.017,0.0053,0.0229,0.0146,0.0039,0.0048
ENSG00000232795,0.017,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000232797,0.0057,0.0053,0.0076,0.0049,0.0116,0.0263
ENSG00000232800,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232801,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232810,0.0057,0.0053,0.0101,0.0049,0.0047,0.0048
ENSG00000232815,0.3352,0.1745,0.1299,0.1021,0.1427,0.082
ENSG00000232818,0.0511,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000232823,0.0057,0.0053,0.0076,0.0049,0.0039,0.0338
ENSG00000232824,0.1307,0.0899,0.0993,0.1799,0.0964,0.0724
ENSG00000232829,0.0057,0.0053,0.0076,0.0243,0.0039,0.0048
ENSG00000232830,0.017,0.0053,0.0076,0.0049,0.0193,0.0048
ENSG00000232838,0.0997,0.0053,0.0448,0.0287,0.1085,0.039
ENSG00000232842,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232843,1.426,0.3949,0.2651,1.2888,0.7576,0.661
ENSG00000232846,0.0057,0.0053,0.0229,0.0049,0.027,0.0145
ENSG00000232852,0.0699,0.1889,0.1954,0.0796,0.1345,0.0404
ENSG00000232853,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000232857,0.0057,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000232859,0.956,0.8677,0.8952,1.0507,0.815,0.8881
ENSG00000232864,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000232869,0.0114,0.0212,0.0076,0.0146,0.0116,0.0048
ENSG00000232871,0.6779,0.5082,0.6904,0.6592,0.4775,0.4916
ENSG00000232872,0.0057,0.0159,0.0076,0.0134,0.0194,0.0048
