gene,GSM7813411,GSM7813412,GSM7813413,GSM7813414,GSM7813415,GSM7813416,GSM7813417,GSM7813418,GSM7813419,GSM7813420,GSM7813421,GSM7813422,GSM7813423,GSM7813424
ENSG00000189007,0.9683,1.3289,1.0872,0.9443,1.2778,1.116,0.9217,1.0368,1.6719,1.4681,1.0502,1.7024,1.0064,1.4946
ENSG00000189042,0.2556,0.3122,0.3583,0.2504,0.2773,0.3908,0.3131,0.3616,0.3407,0.293,0.3602,0.2321,0.417,0.3862
ENSG00000189043,29.3639,17.6161,19.9432,20.5232,24.2063,13.6386,30.2584,20.9965,12.5161,24.4267,29.569,16.2056,25.2904,21.1113
ENSG00000189045,0.0224,0.0168,0.0217,0.0125,0.0467,0.0162,0.0214,0.0181,0.0148,0.0317,0.0027,0.0559,0.0065,0.0112
ENSG00000189046,0.7808,0.5541,1.294,0.8291,0.8399,0.8383,1.0855,0.8048,0.797,1.7648,1.0667,1.3055,1.6994,1.2742
ENSG00000189050,0.1007,0.0323,0.0313,0.104,0.0552,0.1146,0.0166,0.0714,0.0728,0.0547,0.0467,0.0206,0.0901,0.0141
ENSG00000189051,0.0106,0.0732,0.0024,0.0685,0.0212,0.058,0.0024,0.0341,0.0542,0.0675,0.0098,0.0249,0.0412,0.0431
ENSG00000189056,0.0224,0.0552,0.0506,0.1125,0.0852,0.127,0.0404,0.01,0.0867,0.0432,0.0188,0.1051,0.0238,0.0652
ENSG00000189057,7.3987,7.6857,10.894,10.2495,10.0409,4.371,8.2637,9.3146,4.8224,11.0871,6.6116,3.1477,9.1665,4.7737
ENSG00000189058,0.0184,0.0121,0.012,0.0347,0.0247,0.0346,0.0214,0.0221,0.0148,0.0202,0.0082,0.0067,0.0108,0.0292
ENSG00000189060,0.1325,0.0216,0.4024,0.3041,0.3106,0.3487,0.1021,0.1064,0.1247,0.0374,0.0134,0.0022,0.0108,0.0382
ENSG00000189067,18.7913,21.3895,18.4747,21.2057,23.0092,26.8471,21.1995,20.7466,15.4529,16.73,23.6049,21.1655,20.1534,21.7952
ENSG00000189077,1.6412,2.7848,2.4072,1.7041,2.3226,2.7598,1.9834,1.9328,2.019,1.9318,1.5934,4.0872,2.5113,1.1888
ENSG00000189079,1.2405,1.3779,1.2184,1.496,1.2726,1.5029,1.2328,1.5444,1.6321,2.2513,1.3221,1.1745,1.9453,1.257
ENSG00000189091,3.4713,3.2221,3.5655,3.3221,3.2846,2.7276,3.4122,3.6563,3.2693,4.6922,3.9479,3.3326,4.5427,3.8356
ENSG00000189108,0.002,0.0024,0.0024,0.0069,0.0027,0.0023,0.0024,0.006,0.0021,0.0029,0.0027,0.0738,0.0022,0.0112
ENSG00000189114,0.6507,1.0481,0.9085,0.8464,0.8825,0.965,0.769,0.8439,1.0741,0.7972,0.7346,0.7799,1.0623,0.7975
ENSG00000189120,0.0102,0.0072,0.0024,0.0014,0.0027,0.0023,0.0166,0.002,0.0021,0.0029,0.0027,0.0112,0.0108,0.0022
ENSG00000189127,0.002,0.0024,0.0024,0.0014,0.0082,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000189134,0.0306,0.0264,0.012,0.0069,0.0027,0.0023,0.0119,0.0261,0.0106,0.0029,0.0027,0.0067,0.0108,0.0022
ENSG00000189136,0.0635,0.1884,0.0609,0.1762,0.1433,0.1542,0.0629,0.065,0.2495,0.175,0.0748,0.5015,0.1809,0.162
ENSG00000189143,0.099,0.1186,0.0565,0.0382,0.0756,0.0948,0.0499,0.0601,0.1159,0.0784,0.0217,0.0669,0.0586,0.1012
ENSG00000189144,0.3193,0.3481,0.3825,0.3175,0.4158,0.4306,0.2925,0.2689,0.2967,0.1261,0.2591,0.1405,0.2304,0.2959
ENSG00000189145,0.0061,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0067,0.0022,0.0067
ENSG00000189149,0.1665,0.141,0.0461,0.1286,0.097,0.0937,0.0996,0.0885,0.2363,0.1971,0.0789,0.069,0.1451,0.181
ENSG00000189152,0.0582,0.2198,0.0708,0.0653,0.1583,0.0816,0.0072,0.0753,0.1222,0.0029,0.0188,0.1101,0.0858,0.0797
ENSG00000189157,0.0741,0.2337,0.0676,0.1449,0.1288,0.1214,0.0404,0.1388,0.6473,0.0901,0.0663,0.1817,0.1525,0.0927
ENSG00000189159,10.0281,10.4775,11.5112,12.8927,8.574,5.8066,10.5582,14.1293,7.4595,17.2598,12.0026,9.4213,14.8045,7.8765
ENSG00000189164,0.3093,0.5594,0.3538,0.5644,0.2975,0.5933,0.2909,0.3449,0.732,0.4559,0.2966,0.417,0.3516,0.3733
ENSG00000189167,0.0143,0.012,0.012,0.0069,0.0137,0.0162,0.0024,0.01,0.019,0.0259,0.0081,0.0157,0.0151,0.0022
ENSG00000189171,0.3079,0.5157,0.1614,0.693,0.9043,0.4873,0.5629,0.3231,0.5899,0.2159,0.2284,0.8523,0.2138,0.2719
ENSG00000189180,2.6085,2.6502,3.0519,2.2071,2.3363,2.8072,2.813,2.5105,3.4529,3.5735,2.709,2.7684,2.3444,2.018
ENSG00000189181,0.002,0.0024,0.0024,0.0014,0.0027,0.0069,0.0119,0.0056,0.0021,0.0029,0.0027,0.0302,0.0022,0.0157
ENSG00000189184,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0071,0.01,0.0021,0.0662,0.0296,0.0201,0.0194,0.0607
ENSG00000189190,0.6109,1.0297,0.6078,0.895,0.4071,0.9081,0.7152,0.8408,0.8979,0.6536,0.6776,0.6602,0.6076,1.0654
ENSG00000189195,0.0143,0.0371,0.012,0.0189,0.0687,0.0115,0.0261,0.006,0.085,0.0029,0.0242,0.0559,0.0756,0.0117
ENSG00000189212,0.0676,0.0888,0.0265,0.0786,0.0247,0.0626,0.0356,0.0301,0.1586,0.0144,0.0403,0.0246,0.0453,0.0292
ENSG00000189221,0.002,0.0024,0.0024,0.0042,0.0027,0.0115,0.0024,0.002,0.0021,0.0029,0.0081,0.0022,0.0022,0.0022
ENSG00000189227,0.8485,1.5506,0.862,1.1832,1.2306,2.2128,0.8656,1.2754,1.6286,3.3093,1.2463,2.2559,2.2394,1.3573
ENSG00000189233,0.1959,1.3842,0.393,0.6452,0.2783,1.0136,0.1904,0.3765,1.9307,0.3584,0.271,0.4093,0.3066,0.2252
ENSG00000189241,2.1538,2.5364,2.2279,2.2403,2.5343,1.9655,2.12,2.2566,2.3447,1.9151,2.5964,1.2096,2.11,2.696
ENSG00000189253,0.002,0.012,0.0072,0.0264,0.0082,0.0204,0.0131,0.0099,0.0148,0.0029,0.0027,0.0022,0.0022,0.0067
ENSG00000189266,5.6943,5.2027,6.5807,5.8538,5.2088,5.4296,4.4679,5.1922,4.2431,2.1276,4.7425,4.7092,4.9385,4.7034
ENSG00000189269,0.0061,0.0072,0.0072,0.0014,0.0027,0.0069,0.0214,0.014,0.0021,0.0029,0.0081,0.0201,0.0022,0.0067
ENSG00000189280,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0067,0.0022,0.0022
ENSG00000189283,0.4259,0.6599,0.6389,0.3831,0.6917,0.9006,0.3091,0.321,0.8514,0.3765,0.3495,0.7366,0.6173,0.8254
ENSG00000189292,0.0102,0.0024,0.0072,0.0069,0.0082,0.0115,0.0024,0.006,0.0063,0.0029,0.0027,0.0022,0.0065,0.0202
ENSG00000189298,0.4252,0.7091,0.4336,0.6437,0.4279,0.6789,0.3614,0.3955,0.8164,0.5731,0.508,0.6,0.5293,0.5345
ENSG00000189306,7.2287,3.1885,7.7929,5.1338,4.7224,5.3589,5.9535,5.3837,3.3173,5.3408,4.6469,4.6368,7.4155,6.1573
ENSG00000189308,0.6056,0.7333,0.8212,0.7894,0.4636,0.6855,0.6523,0.5705,0.7377,0.7069,0.5363,0.5107,0.5514,0.607
ENSG00000189319,0.475,0.8323,1.0819,1.5845,0.7724,0.9908,0.734,1.0055,0.9789,1.2236,1.5772,1.3221,0.9739,0.6449
ENSG00000189320,0.0067,0.0024,0.0024,0.0069,0.0137,0.0072,0.0024,0.006,0.0063,0.0029,0.0027,0.0022,0.0022,0.0067
ENSG00000189325,0.0102,0.0504,0.0843,0.0181,0.0522,0.0023,0.0071,0.0301,0.0486,0.0374,0.0027,0.1499,0.0367,0.0382
ENSG00000189332,0.3593,0.3919,0.2511,0.2811,0.3299,0.3445,0.3053,0.2426,0.3479,0.2736,0.2757,0.3677,0.2528,0.3671
ENSG00000189334,0.0143,0.0888,0.0361,0.0125,0.0467,0.03,0.0309,0.0261,0.0063,0.0029,0.0134,0.132,0.0497,0.0202
ENSG00000189337,0.4205,0.2364,0.2389,0.5609,0.1544,0.2677,0.1834,0.3071,0.1793,1.4228,1.7558,1.0655,0.9744,0.4134
ENSG00000189339,0.4099,2.3011,3.389,3.7922,5.8546,2.1354,0.4853,2.8971,2.4268,1.6763,2.0099,1.486,1.8778,3.9714
ENSG00000189343,0.1108,0.1937,0.1922,0.155,0.1364,0.2086,0.1526,0.2403,0.0956,0.1167,0.147,0.1548,0.2504,0.1591
ENSG00000189350,0.1902,0.3373,0.1802,0.2812,0.2278,0.4205,0.1424,0.3376,0.4541,0.3811,0.1777,0.2204,0.2586,0.1892
ENSG00000189362,0.4179,0.3574,0.547,0.4736,0.3821,0.4365,0.3254,0.3994,0.5095,0.2965,0.4272,0.5078,0.4945,0.5326
ENSG00000189366,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0099,0.0027,0.0068,0.0022,0.0022
ENSG00000189367,0.8042,0.1404,0.4689,0.2641,0.0258,0.1025,0.1889,0.0561,0.0969,0.0731,0.0315,0.0956,0.0672,0.6269
ENSG00000189369,0.9195,0.5589,0.8554,0.7125,0.6844,0.4503,0.8622,0.4195,0.7125,0.8378,0.8786,0.6107,1.1941,0.7483
ENSG00000189376,1.2708,1.0276,1.3176,0.8943,0.9796,0.9869,1.3061,0.9805,0.8773,1.3937,1.2022,0.8198,1.1088,1.0388
ENSG00000189377,0.002,0.0024,0.0072,0.0014,0.0027,0.0069,0.0024,0.002,0.0063,0.0086,0.0027,0.0022,0.0022,0.0112
ENSG00000189398,0.002,0.0145,0.0024,0.0195,0.0027,0.0135,0.0024,0.039,0.0079,0.0226,0.0027,0.0022,0.0022,0.0188
ENSG00000189401,0.002,0.0383,0.0074,0.0224,0.0424,0.0271,0.012,0.0366,0.0526,0.0503,0.0084,0.0344,0.0273,0.0523
ENSG00000189403,38.9426,30.9495,47.7633,44.6048,39.5807,38.0194,45.1296,49.2781,40.7351,56.7874,46.0339,31.026,45.1868,57.8184
ENSG00000189409,0.0387,0.0216,0.0169,0.0236,0.0577,0.0208,0.0166,0.0221,0.0359,0.0086,0.0027,0.0604,0.0194,0.0337
ENSG00000189410,0.0306,0.036,0.0458,0.0125,0.0357,0.0069,0.0071,0.006,0.0021,0.0029,0.0081,0.0157,0.0022,0.0067
ENSG00000189420,0.051,0.0648,0.0602,0.0403,0.0797,0.0531,0.0451,0.0502,0.0868,0.0317,0.0081,0.0067,0.0151,0.0517
ENSG00000189423,0.0239,0.0921,0.0142,0.0841,0.0413,0.0384,0.0217,0.0414,0.123,0.0354,0.0455,0.0172,0.0294,0.0636
ENSG00000189430,0.0038,0.0044,0.0024,0.0048,0.0039,0.0112,0.0043,0.0055,0.005,0.0078,0.0088,0.0068,0.0033,0.0022
ENSG00000189431,0.0061,0.0024,0.0169,0.0014,0.0027,0.0023,0.0071,0.014,0.0021,0.0029,0.0457,0.0022,0.0022,0.0022
ENSG00000189433,0.4678,0.8216,0.297,0.6952,0.3751,0.5322,0.3493,0.4958,0.912,0.6722,0.3411,0.6536,0.5148,0.4618
ENSG00000196072,7.331,3.4818,3.6986,4.7524,5.1541,4.627,4.6866,3.41,3.5883,4.6652,8.6229,3.5623,4.9578,7.0174
ENSG00000196074,0.8583,0.9043,0.1277,0.0042,0.0247,0.1778,0.0356,0.0221,0.0571,0.0202,0.0725,0.0246,0.0065,0.0607
ENSG00000196081,0.1653,0.3515,0.2256,0.1788,0.1254,0.249,0.1607,0.1962,0.3095,0.4137,0.2084,0.156,0.0977,0.2457
ENSG00000196083,0.061,0.0893,0.0231,0.0508,0.0467,0.0967,0.075,0.0428,0.2144,0.0908,0.0674,0.1096,0.0781,0.0673
ENSG00000196090,0.002,0.0264,0.0024,0.0208,0.0027,0.0069,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196091,0.002,0.0168,0.0024,0.0097,0.0192,0.0023,0.0024,0.002,0.0063,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196092,27.5653,18.8553,20.8553,22.3822,20.2028,19.8388,17.915,19.8642,19.41,14.8314,17.3351,14.1576,14.6134,13.3808
ENSG00000196098,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0259,0.0027,0.0112,0.0022,0.0022
ENSG00000196099,0.0061,0.0024,0.0072,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0081,0.0022,0.0022,0.0067
ENSG00000196104,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0112,0.0022,0.0022
ENSG00000196109,0.0768,0.03,0.0223,0.0595,0.0143,0.07,0.0124,0.058,0.0638,0.0644,0.0144,0.0267,0.0279,0.0117
ENSG00000196110,0.0569,0.098,0.0445,0.1019,0.0366,0.1509,0.0503,0.039,0.0811,0.0399,0.0298,0.124,0.0421,0.034
ENSG00000196114,0.002,0.0024,0.0024,0.0014,0.0137,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0246,0.0022,0.0022
ENSG00000196115,0.002,0.0048,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196116,1.0989,0.9906,1.2361,1.1291,0.8823,0.7644,0.9762,0.9413,0.7252,0.5153,1.056,0.8792,0.7839,1.2517
ENSG00000196118,0.0833,0.1065,0.0733,0.0895,0.1002,0.1409,0.0659,0.0813,0.0348,0.1022,0.1087,0.0353,0.0295,0.042
ENSG00000196119,0.0243,0.0549,0.0072,0.0573,0.0563,0.0972,0.0246,0.0507,0.1601,0.0954,0.0528,0.0539,0.0535,0.0631
ENSG00000196123,0.3564,0.7048,0.51,0.4723,0.4325,0.4773,0.2985,0.3822,0.4687,0.6286,0.3134,0.6731,0.7284,0.4085
ENSG00000196126,54.3104,16.3622,3.0704,0.0193,36.2411,24.9865,54.4989,0.0872,2.666,80.0674,50.4765,11.9792,0.0381,39.6936
ENSG00000196131,0.002,0.0197,0.0072,0.0343,0.0141,0.0023,0.0119,0.0147,0.0099,0.0237,0.0218,0.019,0.0122,0.0298
ENSG00000196132,0.0209,0.0291,0.0225,0.0383,0.0357,0.0355,0.012,0.0273,0.0156,0.0173,0.0152,0.0468,0.0119,0.0347
ENSG00000196136,0.002,0.0024,0.0024,0.0042,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196139,0.002,0.0072,0.0024,0.0097,0.0027,0.0023,0.0071,0.002,0.0021,0.0029,0.0027,0.0603,0.0022,0.0022
ENSG00000196141,4.49,2.524,3.5491,1.6392,0.4031,3.662,5.6316,5.2562,1.9172,1.0324,2.0168,1.0658,0.491,5.736
ENSG00000196150,0.1758,0.302,0.2321,0.2782,0.1773,0.2843,0.0881,0.152,0.2333,0.1982,0.1566,0.2266,0.2059,0.2302
ENSG00000196151,0.2508,0.0935,0.1663,0.2319,0.2116,0.261,0.1876,0.1224,0.26,0.2677,0.18,0.0738,0.1274,0.2404
ENSG00000196152,0.1733,0.2615,0.1759,0.1292,0.1292,0.2517,0.1544,0.1465,0.1543,0.095,0.2445,0.1544,0.149,0.3169
ENSG00000196154,0.3772,1.9501,1.6795,0.2819,0.1567,0.5335,0.1734,0.8048,0.0655,0.0086,1.4321,1.9128,0.3477,1.0629
ENSG00000196155,0.0591,0.06,0.0699,0.0712,0.0687,0.0716,0.0499,0.0142,0.0627,0.5324,0.0855,0.0246,0.0669,0.0427
ENSG00000196159,0.002,0.0024,0.0024,0.0069,0.0082,0.0208,0.0024,0.01,0.0021,0.0029,0.0027,0.0067,0.0022,0.0022
ENSG00000196166,0.03,0.0334,0.0092,0.0427,0.0183,0.0785,0.0202,0.0345,0.0518,0.0211,0.0425,0.0202,0.0373,0.0576
ENSG00000196169,0.0102,0.0649,0.0176,0.0351,0.0193,0.0304,0.0357,0.0422,0.0487,0.0548,0.0188,0.0571,0.0238,0.0319
ENSG00000196172,0.2505,0.1838,0.0465,0.1829,0.0961,0.1791,0.1529,0.0979,0.1732,0.1828,0.1169,0.0653,0.101,0.2389
ENSG00000196177,1.4389,1.4945,1.2429,1.1693,1.7014,1.1386,1.0373,1.4609,1.3777,1.8111,1.2416,0.666,1.5916,1.0161
ENSG00000196182,2.0693,3.2118,2.5807,2.9984,2.8284,3.194,2.9857,2.8359,2.8393,1.9318,2.7004,3.8501,1.8247,2.1191
ENSG00000196183,0.0074,0.0024,0.0076,0.0045,0.0027,0.0299,0.0131,0.0187,0.0021,0.0089,0.0027,0.0076,0.0079,0.0096
ENSG00000196184,0.0337,0.0275,0.0244,0.0699,0.022,0.0677,0.0283,0.0679,0.0559,0.0376,0.0189,0.0212,0.0559,0.0939
ENSG00000196187,0.5237,0.4186,0.3331,0.4499,0.456,0.4945,0.4146,0.4405,0.8274,0.3605,0.413,0.5731,0.3589,0.5202
ENSG00000196188,0.0061,0.0024,0.0072,0.0042,0.0027,0.0023,0.0024,0.006,0.0192,0.0259,0.0081,0.038,0.0022,0.0022
ENSG00000196189,1.9593,3.9314,3.5831,2.6623,1.0857,2.224,1.2708,2.7436,1.8203,0.0259,1.6525,1.1611,1.8894,0.7933
ENSG00000196199,12.3668,12.8643,12.2773,9.8518,11.4141,11.4308,12.9055,12.3052,12.9843,9.522,11.7233,11.2155,14.196,13.1167
ENSG00000196204,1.6029,1.2035,1.7759,1.6534,1.3355,1.3754,1.7356,1.4652,1.4818,1.9403,1.6578,1.5699,1.728,1.393
ENSG00000196205,0.002,0.0024,0.0099,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196208,0.0993,0.1274,0.076,0.18,0.1162,0.0945,0.0177,0.0809,0.1988,0.102,0.0808,0.0946,0.0761,0.3538
ENSG00000196209,0.0148,0.0174,0.0173,0.0194,0.0084,0.0374,0.0024,0.0145,0.0203,0.0263,0.0027,0.0215,0.0068,0.0113
ENSG00000196214,1.7459,2.2919,1.7328,2.3104,1.5416,2.3218,2.0102,1.6546,1.9308,1.2429,1.5349,1.8225,1.7034,1.6747
ENSG00000196218,0.002,0.0312,0.0024,0.0097,0.0027,0.0208,0.0071,0.006,0.019,0.0086,0.0027,0.0246,0.0022,0.0022
ENSG00000196220,0.129,0.2952,0.0957,0.7173,0.1123,0.3056,0.0916,0.1931,0.3255,0.1297,0.0887,0.184,0.2839,0.5791
ENSG00000196227,2.7752,1.644,2.0503,1.8978,2.0861,1.7225,2.5493,2.0032,1.8822,2.6391,3.1066,2.0154,3.1908,2.2133
ENSG00000196230,46.756,80.6505,58.2767,0.0014,99.2558,38.9679,63.0614,121.6266,0.0021,90.4451,152.3564,59.2492,68.5,122.3177
ENSG00000196233,1.6286,2.8115,2.0303,2.1338,2.2423,2.5218,1.9397,2.3012,3.0913,2.6441,1.9707,1.7868,2.978,1.75
ENSG00000196235,5.4049,5.8214,5.4675,5.6428,5.3737,5.2276,5.9026,5.3774,5.0864,6.7917,5.7211,3.9128,5.4661,4.987
ENSG00000196236,1.2699,1.1189,1.1565,1.2576,1.3231,1.1552,1.2345,1.053,1.4105,1.4543,1.348,0.9801,1.2702,1.1218
ENSG00000196240,0.0958,0.0312,0.0458,0.0014,0.0467,0.0023,0.0451,0.0502,0.0021,0.0259,0.1209,0.0847,0.0194,0.0382
ENSG00000196242,0.0184,0.0216,0.0148,0.0228,0.0239,0.0023,0.0457,0.0278,0.0317,0.0144,0.0096,0.0022,0.0022,0.008
ENSG00000196247,1.0255,1.0387,1.3277,0.7852,0.5404,0.7842,0.6711,0.6976,0.6984,0.6287,0.6115,0.5472,0.6467,0.7116
ENSG00000196260,0.0102,0.1127,0.0169,0.0042,0.0247,0.0485,0.0214,0.0181,0.0317,0.0029,0.0134,0.132,0.096,0.1371
ENSG00000196262,115.3179,134.4673,152.918,163.6842,165.6223,122.5662,151.6226,197.5263,115.1407,221.4133,158.7529,155.0832,186.209,165.3363
ENSG00000196263,0.6708,1.4001,0.4355,0.6915,0.8041,0.8743,0.518,0.6849,1.8182,1.074,0.5938,0.829,0.9176,0.6566
ENSG00000196267,0.4037,0.4973,0.4024,0.5652,0.5017,0.7281,0.4907,0.6557,0.849,0.3942,0.3673,0.731,0.5369,0.4067
ENSG00000196268,1.8928,2.6571,1.6223,1.9434,1.6905,2.4193,1.1426,1.6306,3.5789,2.6491,1.727,2.4446,1.5067,2.5716
ENSG00000196275,1.1706,0.9258,0.9318,1.3024,1.4197,1.1862,1.018,0.804,0.7452,0.3411,1.227,0.6289,1.2965,0.9102
ENSG00000196277,0.0256,0.0573,0.0459,0.0901,0.0204,0.0754,0.0119,0.06,0.116,0.0381,0.0299,0.0609,0.0262,0.0742
ENSG00000196284,0.1366,0.2663,0.0602,0.2764,0.2265,0.2794,0.2447,0.2589,0.0613,0.285,0.104,0.1544,0.0108,0.2449
ENSG00000196290,0.789,1.0578,1.3614,1.0041,1.2067,1.0323,1.2755,1.3226,0.9662,2.6689,1.3623,1.0582,1.4273,1.6517
ENSG00000196296,0.7908,0.4361,0.4046,0.4878,0.6075,0.5169,0.8174,0.6091,0.3674,1.7072,0.705,0.5435,1.0248,1.1522
ENSG00000196302,0.002,0.0024,0.0076,0.0042,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196305,5.2392,4.4839,5.2948,4.0089,4.7584,3.998,3.9826,4.2462,4.2182,5.2122,4.2396,4.4053,5.1051,5.9041
ENSG00000196312,2.6033,3.0494,2.4992,2.9005,2.3276,3.0064,1.9321,2.6014,3.0576,3.953,3.4388,2.6798,3.2376,3.6436
ENSG00000196313,0.6771,0.7025,0.8391,0.6941,0.6337,0.7689,0.7566,0.6684,0.8076,1.3303,1.0395,0.6479,1.1996,0.8506
ENSG00000196323,2.3548,2.1564,2.7831,2.6785,2.4986,3.1709,2.2352,3.145,3.4774,3.5786,1.4483,5.4966,3.7854,2.573
ENSG00000196329,0.2915,0.0168,0.0024,1.4346,1.0308,0.3995,1.19,0.287,1.2156,0.0086,0.309,0.0022,0.1015,0.3843
ENSG00000196335,0.0266,0.0168,0.012,0.0209,0.0192,0.0023,0.0166,0.0422,0.0402,0.0203,0.0027,0.0022,0.0108,0.0259
ENSG00000196338,0.0795,0.1847,0.1325,0.1153,0.0797,0.1316,0.0356,0.1064,0.1036,0.1699,0.0994,0.1007,0.1706,0.1056
ENSG00000196341,0.0714,0.0648,0.012,0.0236,0.0467,0.0624,0.0309,0.0341,0.0645,0.0374,0.0457,0.0559,0.0238,0.052
ENSG00000196344,0.002,0.0024,0.0024,0.0014,0.0027,0.0124,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196345,0.1022,0.0713,0.1041,0.0618,0.0845,0.0846,0.0676,0.0914,0.1247,0.012,0.0852,0.08,0.0399,0.0121
ENSG00000196352,2.6471,1.3984,1.5783,1.2764,1.8017,3.0372,2.2597,1.5671,2.6525,0.6389,0.5743,2.8174,1.3847,0.7623
ENSG00000196353,0.1611,0.012,0.012,0.0208,0.0027,0.0023,0.0024,0.006,0.0021,0.0144,0.0188,0.132,0.0065,0.0157
ENSG00000196357,0.0184,0.0747,0.0314,0.0459,0.0506,0.0855,0.0548,0.0665,0.0576,0.0779,0.0458,0.0381,0.0585,0.0305
ENSG00000196358,0.0469,0.0465,0.0513,0.0677,0.0248,0.0235,0.0024,0.0721,0.0462,0.0212,0.0245,0.0162,0.0108,0.016
ENSG00000196361,0.002,0.0313,0.0072,0.0209,0.0027,0.0208,0.0072,0.0101,0.0233,0.0087,0.0189,0.0022,0.0022,0.0699
ENSG00000196363,2.3425,2.142,2.5904,2.4901,2.6965,2.127,3.152,2.8038,2.0275,3.3713,2.7595,2.1633,3.5047,3.1124
ENSG00000196364,0.002,0.0024,0.0313,0.0125,0.0027,0.0023,0.0024,0.002,0.0021,0.0144,0.0027,0.0022,0.0022,0.0022
ENSG00000196365,0.8914,1.5613,1.4401,1.0828,1.2969,1.2743,1.0271,1.6701,1.9693,1.9906,0.8736,1.9257,1.3638,1.6125
ENSG00000196367,0.9935,0.7798,0.7008,0.948,0.815,0.7344,0.5941,1.0019,1.4772,0.917,0.7305,0.4359,0.8554,0.5553
ENSG00000196368,0.0061,0.0024,0.0024,0.0069,0.0027,0.0069,0.0166,0.006,0.0021,0.0029,0.0134,0.0067,0.0108,0.0067
ENSG00000196369,0.3627,0.3371,0.488,0.4286,0.317,0.4858,0.4622,0.4311,0.835,0.28,0.6641,0.5095,0.8725,0.5869
ENSG00000196371,0.4334,0.4449,0.9629,0.4434,0.2254,0.2193,0.2462,0.2714,0.3274,0.4899,0.3746,0.3492,0.268,0.2877
ENSG00000196372,0.0673,0.0216,0.0506,0.0264,0.0247,0.0254,0.1021,0.01,0.0063,0.0086,0.0081,0.0067,0.0022,0.0112
ENSG00000196376,0.0195,0.0183,0.0024,0.0286,0.0144,0.0455,0.0168,0.0231,0.0295,0.0211,0.0082,0.0211,0.0071,0.0264
ENSG00000196378,0.0795,0.1367,0.1036,0.093,0.1457,0.2517,0.1306,0.1104,0.1459,0.1238,0.0618,0.2125,0.0972,0.0787
ENSG00000196381,0.055,0.0364,0.0313,0.0542,0.0357,0.0393,0.0309,0.0341,0.0402,0.0144,0.0403,0.0515,0.0194,0.0329
ENSG00000196383,0.002,0.0024,0.0024,0.0042,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196387,0.3181,0.1916,0.3174,0.2151,0.1327,0.33,0.3563,0.2578,0.3025,0.2098,0.2991,0.3271,0.253,0.4678
ENSG00000196388,0.0632,0.0704,0.0458,0.0723,0.0357,0.0535,0.0641,0.0905,0.0407,0.0374,0.0623,0.0828,0.1015,0.052
ENSG00000196391,0.187,0.4143,0.1388,0.3047,0.1961,0.4191,0.1605,0.2232,0.4014,0.2474,0.1946,0.3442,0.2958,0.2472
ENSG00000196396,27.8434,29.1557,27.0386,28.4052,23.8943,27.0185,22.5629,28.269,32.1247,13.8395,25.8189,23.5101,19.6352,14.6629
ENSG00000196405,3.0718,4.7111,3.5106,4.0637,10.2341,8.1071,4.7491,5.2218,9.14,5.2346,2.9926,3.8134,2.6309,8.0538
ENSG00000196407,0.002,0.0024,0.0024,0.0014,0.0082,0.0023,0.0024,0.006,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196408,0.002,0.0265,0.0046,0.0014,0.0092,0.0023,0.0024,0.002,0.0274,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000196411,0.0877,0.1958,0.1332,0.1384,0.1466,0.1512,0.0506,0.2049,0.3111,0.1004,0.1122,0.2216,0.1231,0.0936
ENSG00000196417,0.6473,0.8662,0.634,0.8575,0.6918,1.0565,0.3346,0.6114,0.9793,0.6657,0.4514,0.7136,0.7051,0.7624
ENSG00000196418,0.4679,0.3178,0.3268,0.2733,0.2384,0.2462,0.2473,0.2204,0.5195,0.418,0.2436,0.1815,0.3081,0.3057
