gene,GSM931814,GSM931816,GSM931818,GSM931815,GSM931817,GSM931813,GSM931812
ENSG00000224552,97.1988043160014,115.86455265427,96.4513950152583,112.180439183233,103.477850816851,111.692317944385,111.192922797703
ENSG00000183260,19.9482447492338,22.3632693279429,24.4802938641597,25.1184302436141,20.6942414629974,19.4325991062887,20.7524590335952
ENSG00000129968,1070.75076695823,1690.93204682643,2215.71840021016,2051.77622164198,1377.75239767069,1953.01746279914,1806.6203920636
ENSG00000107362,93.9914818621703,91.8873086578658,61.607362976644,63.557738754517,115.137860160494,254.737112888195,244.124040277684
ENSG00000136379,308.821177005911,265.328436359978,193.934154535541,201.325604288222,199.531309725257,162.103892855993,149.600342349019
ENSG00000164074,51.6531137524632,59.4525120916978,48.3980912268296,51.0747943580767,65.6549590303824,110.240109453455,121.99959991067
ENSG00000140526,96.3792325289139,139.249537321453,122.831275131399,109.927898673081,125.763318407422,98.2449684895239,99.3248576358264
ENSG00000158201,309.59174874298,166.307650915655,69.0896980308544,63.2427883302993,119.026331798704,108.556682730763,116.363777204046
ENSG00000100439,99.313731172991,52.5736889508564,52.4541961559875,55.4748638491335,63.0887922762064,85.7688685625876,79.4993704746441
ENSG00000011198,48.2553761369266,37.9888724824539,27.6351299766721,28.7513856740625,37.7072461076209,39.8217142691898,45.4079099635633
ENSG00000163686,106.104313141771,123.3987314697,61.1596996485889,61.2880999680048,116.35596825241,219.552864866581,214.255579109472
ENSG00000127220,74.9396313106115,97.9993774622104,155.411466997915,235.131166529157,147.554974879583,62.3483026826221,54.7924455826636
ENSG00000136754,142.417511996851,149.088292658022,85.9653956339343,74.8288098397907,163.721190794802,82.0758534015863,93.4985498047265
ENSG00000138443,129.468000345722,166.765432511237,138.74707163207,119.088571567804,165.859273327071,146.250262527141,145.124163334344
ENSG00000108798,170.724493502128,80.4413798059158,104.407961907892,110.113870706717,99.1382219090816,151.997698695787,143.049696554987
ENSG00000154175,40.9342318378337,18.9262698548782,15.7572004235747,14.8432020596679,13.1612117467192,30.2019828894291,30.6557020426636
ENSG00000097007,521.732379473782,341.132115298249,644.944858154785,730.045368499529,271.981792442437,1170.66174154244,1092.45590190487
ENSG00000143322,88.0249249838056,108.448006247798,100.417949909767,101.60030182633,111.027179428392,98.3642778311497,97.9314711849905
ENSG00000099204,529.87220615841,443.242681837935,474.911845560761,349.601083928684,347.992839800262,499.263676563164,465.140499607358
ENSG00000163995,40.3906639446996,63.668248679282,68.9401914648881,82.147807115122,60.910599362278,53.7582611634192,50.8427005521004
ENSG00000173210,302.550896670099,207.155998347308,215.318295397807,249.188471910602,204.969817228899,233.4594441468,241.724404487647
ENSG00000281879,26.3524815010848,29.1933620833335,28.4145063062644,33.43259814405,24.1646456348186,26.1710393952225,27.2111370060964
ENSG00000175164,26.3524815010848,29.1933620833335,28.4145063062644,33.43259814405,24.1646456348186,26.1710393952225,27.2111370060964
ENSG00000159842,529.829667849126,762.328049973673,522.863269002834,515.033086616351,545.854460035667,375.791590049152,377.102787920595
ENSG00000276016,529.829667849126,762.328049973673,522.863269002834,515.033086616351,545.854460035667,375.791590049152,377.102787920595
ENSG00000278741,529.829667849126,762.328049973673,522.863269002834,515.033086616351,545.854460035667,375.791590049152,377.102787920595
