gene,GSM5470489,GSM5470490,GSM5470491,GSM5470492,GSM5470493,GSM5470494
ENSG00000173575,11.5703,10.1825,8.904,17.233,10.8615,17.7676
ENSG00000173578,0.0559,0.0655,0.0742,0.0475,0.073,0.0261
ENSG00000173581,0.2607,0.4633,0.1652,0.1588,0.4984,0.2191
ENSG00000173585,0.0544,0.0208,0.048,0.0194,0.0079,0.0059
ENSG00000173588,2.1137,3.2888,1.81,1.7088,1.3691,1.1923
ENSG00000173597,20.0549,19.7621,19.6294,19.5112,8.0848,7.7783
ENSG00000173598,2.9711,8.8716,3.4928,7.236,4.7015,6.9478
ENSG00000173599,1.2133,1.2663,1.3533,1.0513,1.339,1.3922
ENSG00000173610,0.7669,0.9197,0.768,1.0675,0.5922,0.6546
ENSG00000173611,5.9981,7.1691,5.8578,7.0055,5.6919,4.8027
ENSG00000173612,0.0036,0.0191,0.0012,0.001,0.0001,0.0002
ENSG00000173614,3.4532,2.4888,3.4594,3.0407,2.2089,2.4305
ENSG00000173621,0.2068,0.5083,0.2653,0.159,0.3538,0.1459
ENSG00000173626,4.3955,3.2925,6.1939,3.896,2.8268,2.499
ENSG00000173627,0.1584,0.3521,0.1685,0.1167,0.0512,0.0946
ENSG00000173638,0.775,1.171,1.2807,0.7778,0.822,0.6042
ENSG00000173641,0.0189,0.0709,0.0406,0.0325,0.0219,0.005
ENSG00000173653,0.2534,0.3227,0.4234,0.3336,0.5759,0.4988
ENSG00000173660,2.0235,3.1279,1.9851,1.6321,6.5586,5.0755
ENSG00000173662,0.002,0.0242,0.0119,0.0148,0.0136,0.0117
ENSG00000173673,0.0004,0.0064,0.0037,0.001,0.0001,0.0011
ENSG00000173674,5.9168,8.1915,5.0527,4.4605,8.9064,7.1976
ENSG00000173678,0.1145,0.0373,0.1806,0.0849,0.0451,0.1404
ENSG00000173679,0.0085,0.0089,0.0094,0.0016,0.0038,0.0005
ENSG00000173681,4.4416,3.5214,3.9112,3.824,2.4332,2.7151
ENSG00000173692,3.5,3.2585,3.1743,3.0024,3.839,3.3164
ENSG00000173698,1.7251,1.1373,1.9872,1.6231,1.079,1.0468
ENSG00000173699,0.0609,0.0618,0.0942,0.0391,0.0182,0.0102
ENSG00000173702,0.0004,0.0191,0.0037,0.0003,0.0001,0.0081
ENSG00000173705,0.4502,0.773,0.5028,0.4019,0.434,0.4865
ENSG00000173706,2.2975,1.5388,1.6913,1.5683,1.373,1.4149
ENSG00000173714,0.0641,0.0692,0.057,0.0128,0.0379,0.1022
ENSG00000173715,0.3883,1.0972,0.4442,0.538,0.2672,0.2278
ENSG00000173726,8.3298,8.3396,6.1608,4.6457,11.1648,9.8132
ENSG00000173728,0.0141,0.0497,0.0258,0.1811,0.0393,0.0032
ENSG00000173744,6.7237,5.446,5.4794,7.5224,4.6193,4.6415
ENSG00000173757,2.9033,1.8663,2.8685,4.1391,3.042,4.6768
ENSG00000173762,0.0044,0.0556,0.0103,0.0181,0.1066,0.0891
ENSG00000173769,0.0117,0.0336,0.025,0.0122,0.0065,0.0136
ENSG00000173786,85.8215,4.3354,92.8442,29.2183,115.7286,88.7461
ENSG00000173801,1.4891,0.2892,1.8717,0.9385,1.5912,2.3742
ENSG00000173805,1.3442,1.03,1.8607,1.4521,1.1121,2.8501
ENSG00000173809,0.4689,0.4923,0.4944,0.3924,0.3282,0.3762
ENSG00000173810,0.0004,0.0004,0.0013,0.0003,0.0004,0.0002
ENSG00000173812,16.1579,10.2772,15.4635,14.4688,59.2957,58.9923
ENSG00000173818,2.5794,1.7321,2.911,2.2788,3.0724,3.3306
ENSG00000173821,20.5486,17.4042,18.2415,20.6029,12.0253,15.9251
ENSG00000173825,0.0173,0.0454,0.0242,0.0332,0.0397,0.055
ENSG00000173826,0.4828,0.3915,0.3474,0.5012,0.3408,0.3901
ENSG00000173838,0.1084,1.5149,0.198,0.0865,0.0548,0.0166
ENSG00000173846,0.5942,0.8192,0.6541,0.4917,0.4098,2.5349
ENSG00000173848,0.6915,1.343,0.4362,0.3729,0.3144,0.6129
ENSG00000173852,1.3357,3.9204,1.1467,2.2602,0.6525,3.3179
ENSG00000173868,0.0834,0.0905,0.0865,0.095,0.0418,0.0477
ENSG00000173875,8.2359,6.0805,7.3564,10.3239,7.2775,6.244
ENSG00000173889,14.9044,10.9686,14.6131,20.4473,13.838,15.7866
ENSG00000173890,0.2503,0.3334,0.2907,0.4047,0.1748,0.1628
ENSG00000173894,0.052,0.0225,0.0463,0.0339,0.0466,0.0568
ENSG00000173898,0.2841,2.3388,0.2932,0.5,0.3711,0.1058
ENSG00000173905,2.7899,6.1798,3.1674,3.4966,2.5441,4.1126
ENSG00000173908,0.0004,0.0013,0.0004,0.0016,0.0001,0.0002
ENSG00000173914,1.9574,1.2005,1.6977,1.4756,1.7099,1.6966
ENSG00000173915,2.1276,1.9229,2.0813,1.1067,4.4307,4.4277
ENSG00000173917,0.0012,0.0166,0.0021,0.0043,0.0228,0.0108
ENSG00000173918,0.1073,0.4649,0.1122,0.1462,0.0757,0.0568
ENSG00000173926,0.2526,0.5493,0.4807,0.4695,0.2002,0.4519
ENSG00000173928,0.815,0.7032,0.8835,0.8724,0.986,0.7052
ENSG00000173930,0.1455,0.2674,0.1848,0.242,0.1032,0.0721
ENSG00000173933,6.0268,3.4995,6.6778,7.5067,7.8343,6.8271
ENSG00000173947,0.0633,1.4257,0.2497,0.0352,0.0297,0.0803
ENSG00000173950,0.3898,0.3589,0.3468,0.3524,0.2176,0.3623
ENSG00000173954,0.0004,0.003,0.0004,0.001,0.0001,0.0002
ENSG00000173960,6.4177,4.0963,5.9836,6.846,6.5014,4.9188
ENSG00000173976,0.2078,0.2345,0.2211,0.2612,0.1771,0.2869
ENSG00000173988,1.8579,0.2527,2.179,2.8603,1.5361,1.8057
ENSG00000173991,0.1834,0.3436,0.2267,0.5105,0.4249,0.2755
ENSG00000173992,1.4651,0.8657,2.0541,1.1834,2.7665,2.7019
ENSG00000174004,0.0862,0.1173,0.1243,0.054,0.0701,0.0489
ENSG00000174007,0.5768,1.0677,0.5983,0.6987,0.5314,0.5381
ENSG00000174010,0.5735,0.8025,0.4696,0.6514,0.7483,0.8458
ENSG00000174013,1.9078,1.9073,1.7175,1.5733,2.5494,1.66
ENSG00000174015,0.0004,0.0089,0.0004,0.0003,0.0001,0.0002
ENSG00000174016,0.0012,0.0038,0.0004,0.0003,0.0045,0.0011
ENSG00000174021,0.3594,0.6234,0.583,0.6103,2.0961,2.2696
ENSG00000174028,0.0004,0.0004,0.0031,0.0003,0.0001,0.0002
ENSG00000174032,2.7494,1.9428,2.967,3.2028,2.2743,2.4719
ENSG00000174038,0.4545,0.4083,0.6635,0.8894,0.2236,0.138
ENSG00000174059,0.5025,0.7804,0.4423,0.7407,0.3501,0.4966
ENSG00000174080,2.9955,1.7918,3.3707,2.452,9.086,6.2786
ENSG00000174099,0.8104,1.9377,0.8798,1.2855,0.7428,1.1753
ENSG00000174106,2.389,2.3294,1.9048,2.6114,2.7757,2.9456
ENSG00000174109,0.2454,0.1533,0.2661,0.1292,0.8788,0.2913
ENSG00000174123,0.7796,0.414,0.5176,0.7857,0.5461,0.5377
ENSG00000174125,0.3812,0.5425,0.1581,0.2001,0.2537,0.2036
ENSG00000174130,0.5844,0.6932,0.3415,0.3442,0.4003,0.3506
ENSG00000174132,0.7443,0.5237,0.5597,0.1989,1.1064,0.7652
ENSG00000174136,0.8507,1.2558,0.5662,1.2666,0.8291,1.6137
ENSG00000174137,0.4356,0.0268,0.3415,0.1456,0.1787,0.1034
ENSG00000174145,0.0044,0.522,0.007,0.0536,0.02,0.0026
ENSG00000174151,0.9764,0.6839,0.9847,1.3203,1.2421,0.4715
ENSG00000174156,0.0012,0.0055,0.0004,0.001,0.0001,0.0011
ENSG00000174165,3.7062,2.9723,4.0169,3.5086,3.1284,3.2886
ENSG00000174173,0.7153,0.7547,0.6253,0.6801,1.665,0.2353
ENSG00000174175,0.081,0.0361,0.0652,0.0115,0.0077,0.0157
ENSG00000174177,0.3245,0.1857,0.3037,0.2903,1.0834,0.5574
ENSG00000174197,12.2366,8.7321,9.9337,16.2528,11.3124,9.2534
ENSG00000174206,1.7084,0.7064,1.4962,1.2393,1.7337,1.1178
ENSG00000174225,0.0318,0.0573,0.0242,0.0306,0.0063,0.0029
ENSG00000174226,0.0471,0.3775,0.1213,0.3268,0.1779,0.1451
ENSG00000174227,2.8923,1.5846,3.3739,2.1696,2.2538,2.9448
ENSG00000174231,1.8575,1.628,1.8763,2.1214,2.5713,3.3215
ENSG00000174233,1.1655,1.0857,1.0775,0.8461,1.0711,0.86
ENSG00000174236,0.1149,0.3308,0.0832,0.6775,0.3267,0.0949
ENSG00000174238,1.1248,2.0143,1.0935,0.8037,2.2379,1.1663
ENSG00000174243,2.488,1.5729,2.7393,2.2411,3.2017,2.1006
ENSG00000174255,0.2206,0.1947,0.2241,0.2254,0.1187,0.1094
ENSG00000174276,0.1294,0.2213,0.2112,0.145,0.3067,0.1007
ENSG00000174279,0.0077,0.0115,0.0012,0.0141,0.0006,0.0041
ENSG00000174282,2.1701,2.5068,2.2959,1.8132,1.6841,1.5482
ENSG00000174292,0.0153,0.0297,0.0262,0.0115,0.0126,0.0093
ENSG00000174306,6.294,5.1986,8.1263,6.2037,4.3807,4.3696
ENSG00000174307,3.409,0.9539,4.6598,2.4417,7.5748,8.2645
ENSG00000174325,0.2201,0.3947,0.4083,0.2733,0.1422,0.0934
ENSG00000174326,0.0222,0.0998,0.0619,0.0076,0.0093,0.0352
ENSG00000174327,0.0109,0.0565,0.0332,0.0102,0.001,0.005
ENSG00000174332,0.0149,0.2213,0.0152,0.0812,0.0239,0.0221
ENSG00000174339,0.0004,0.0293,0.0004,0.001,0.0001,0.0002
ENSG00000174343,0.0004,0.0064,0.0004,0.0016,0.0006,0.002
ENSG00000174348,0.3599,0.325,0.3373,0.5704,0.3485,0.2951
ENSG00000174353,5.2194,3.7936,6.2296,5.5782,4.4452,3.5386
ENSG00000174358,0.0004,0.0089,0.0004,0.0003,0.0003,0.0011
ENSG00000174370,0.0326,0.1244,0.0381,0.0575,0.0191,0.0078
ENSG00000174371,0.0561,0.0838,0.0576,0.053,0.0313,0.0154
ENSG00000174373,16.3357,10.7931,15.4612,21.2629,14.8045,18.1112
ENSG00000174384,0.3306,0.4276,0.2542,0.667,0.3569,0.4294
ENSG00000174405,1.9735,1.3612,1.5076,1.4796,1.4424,1.7447
ENSG00000174408,0.0004,0.0013,0.0012,0.0003,0.0001,0.0002
ENSG00000174417,0.0157,0.0174,0.0086,0.003,0.0106,0.0084
ENSG00000174418,0.002,0.0047,0.0004,0.001,0.0015,0.0017
ENSG00000174428,6.6069,3.0334,5.8614,6.7493,5.61,4.9819
ENSG00000174429,0.2288,0.2314,0.2243,0.2234,0.1794,0.2129
ENSG00000174437,10.4927,14.0243,7.798,7.6397,10.5321,6.2817
ENSG00000174442,0.3566,0.5441,0.335,0.3103,0.1303,0.2372
ENSG00000174444,5.7044,7.2078,5.4733,5.2314,10.9407,13.601
ENSG00000174446,0.9962,0.7428,0.9846,0.8174,0.9905,0.5004
ENSG00000174448,0.1513,0.0871,0.1785,0.0961,0.1072,0.1182
ENSG00000174450,0.0004,0.3448,0.0086,0.0279,0.0104,0.0114
ENSG00000174453,0.0923,0.6069,0.0709,0.1305,0.0592,0.1134
ENSG00000174456,6.0275,1.7599,5.3487,4.3707,7.1549,6.851
ENSG00000174460,0.1229,0.0701,0.0193,0.0312,0.0308,0.0425
ENSG00000174469,1.6416,2.6032,1.8046,1.6947,1.6077,0.8682
ENSG00000174473,0.2349,0.2323,0.2882,0.1916,0.1,0.2085
ENSG00000174482,0.0649,0.4243,0.025,0.0845,0.023,0.0199
ENSG00000174483,0.8266,1.4021,1.1133,1.0763,1.2349,0.8922
ENSG00000174485,4.5891,6.1002,4.3849,4.8362,3.6876,4.8998
ENSG00000174495,0.0012,0.0038,0.0012,0.0003,0.0001,0.0002
ENSG00000174498,0.6768,0.5323,0.4931,0.3598,0.2245,0.6027
ENSG00000174500,0.0004,0.0119,0.0016,0.0066,0.0005,0.0003
ENSG00000174501,26.1134,25.1308,27.6976,31.4009,18.7176,33.0261
ENSG00000174502,0.2325,0.0336,0.1513,0.3383,0.3493,0.2438
ENSG00000174514,0.9397,2.6185,0.8455,1.2592,1.3511,1.7908
ENSG00000174516,0.3486,0.5993,0.3514,0.2291,0.3498,0.2758
ENSG00000174521,0.2043,1.5939,0.3194,0.5125,0.8561,0.4972
ENSG00000174527,0.0238,0.0386,0.0275,0.0306,0.0191,0.0072
ENSG00000174529,0.1366,0.1295,0.1185,0.3172,0.3876,0.2216
ENSG00000174547,0.3276,0.3079,0.3069,0.1673,0.8566,0.3318
ENSG00000174562,0.0004,0.0259,0.0004,0.0062,0.0013,0.0011
ENSG00000174564,0.0871,0.1267,0.0912,0.1375,0.0869,0.0644
ENSG00000174567,0.0028,0.0166,0.0012,0.0115,0.0065,0.0008
ENSG00000174572,0.002,0.0098,0.0037,0.0016,0.0008,0.0072
ENSG00000174574,6.1534,3.0579,8.7376,5.419,9.0685,7.5645
ENSG00000174576,0.002,0.0259,0.0029,0.0003,0.001,0.0151
ENSG00000174579,2.7633,1.9736,2.1809,3.1705,2.5871,1.35
ENSG00000174586,0.608,0.5256,0.593,0.5069,0.4339,0.4727
ENSG00000174599,0.9821,0.2268,0.7909,0.2693,0.5529,0.2883
ENSG00000174600,0.156,0.5016,0.1201,0.1285,0.1714,0.0321
ENSG00000174606,7.015,4.2691,6.3178,6.3025,5.758,5.079
ENSG00000174607,35.862,2.6889,29.585,25.8419,32.36,20.3113
ENSG00000174611,0.3193,0.5321,0.3231,0.3141,0.2167,0.1782
ENSG00000174628,1.647,1.5754,1.7877,1.5926,1.4291,1.3751
ENSG00000174640,0.4676,0.5029,0.6203,0.4531,0.4323,0.3673
ENSG00000174652,2.077,1.8378,2.1782,1.5276,1.5045,1.6715
ENSG00000174667,1.7951,1.3187,1.6752,1.8087,1.3469,1.8866
ENSG00000174669,0.1221,0.3325,0.2038,0.0641,0.1792,0.1125
ENSG00000174672,3.7273,3.6078,3.4208,4.7997,5.6054,4.863
ENSG00000174677,0.0004,0.0021,0.0004,0.0003,0.0001,0.0002
ENSG00000174678,0.0052,0.0072,0.0086,0.003,0.0001,0.0005
ENSG00000174684,1.7462,2.3116,0.9926,0.7077,2.2175,1.3259
ENSG00000174695,6.0921,3.2705,5.8526,5.0387,5.487,4.5808
ENSG00000174697,0.4725,0.301,0.4202,0.3796,0.2931,0.6353
ENSG00000174705,1.6495,0.6358,1.4568,1.6735,1.4298,1.4699
ENSG00000174715,0.0093,0.037,0.0178,0.0319,0.0189,0.002
ENSG00000174718,5.3482,6.2172,3.7012,4.8556,3.3096,3.7748
ENSG00000174720,3.8868,3.7157,3.2896,8.3558,6.961,7.7706
ENSG00000174721,0.4493,0.1499,0.3358,0.1634,0.2328,0.1664
ENSG00000174738,4.9645,5.417,3.2674,6.0318,4.5078,8.0384
ENSG00000174740,0.5324,0.2782,0.4941,0.2817,0.5662,0.1573
ENSG00000174744,0.4155,0.284,0.5742,0.3349,0.9761,0.9857
ENSG00000174748,9.8495,10.3564,9.5351,7.1071,32.8115,30.1195
ENSG00000174749,44.8728,39.7069,55.0156,42.8424,21.4169,19.1016
ENSG00000174775,0.6222,0.7016,0.6638,0.4342,1.4341,1.2813
ENSG00000174776,0.3642,3.6471,0.9578,0.2036,0.0384,0.2079
ENSG00000174780,3.7567,2.9367,3.3211,4.2717,4.2211,3.4187
ENSG00000174788,0.0044,0.0064,0.0169,0.0116,0.0061,0.0014
ENSG00000174791,0.2543,0.4709,0.2252,0.3304,0.2999,0.4296
ENSG00000174792,0.6773,0.3985,0.7647,0.5191,0.5712,0.9039
ENSG00000174796,5.6545,2.0816,5.504,4.8005,4.2766,3.1679
ENSG00000174799,2.5811,3.2394,2.4071,4.2742,2.4259,3.5075
ENSG00000174804,0.5611,1.2182,0.6287,0.8318,0.5551,0.786
ENSG00000174807,0.0173,0.0905,0.0234,0.0036,0.0141,0.0017
ENSG00000174808,0.0117,0.1287,0.0324,0.0115,0.0102,0.0096
ENSG00000174827,0.3339,0.6168,0.4181,0.9512,0.2983,0.1148
ENSG00000174837,0.0348,0.0503,0.0723,0.0394,0.0156,0.0293
ENSG00000174839,3.5441,2.2955,3.1525,3.3922,2.5951,4.1769
ENSG00000174840,6.7407,5.4693,6.8487,7.0817,5.1502,3.9522
ENSG00000174842,0.8169,1.1358,0.6685,0.5881,0.689,0.6692
ENSG00000174844,0.5148,6.2623,0.6103,0.8477,0.6365,0.4777
ENSG00000174851,1.2199,0.505,1.374,0.4487,2.297,1.759
ENSG00000174871,0.1269,0.8481,0.0873,0.1483,0.165,0.104
ENSG00000174876,0.0013,0.0014,0.0009,0.0015,0.0011,0.0008
ENSG00000174885,0.0012,0.0174,0.0021,0.0095,0.0003,0.0169
ENSG00000174886,3.0409,1.9789,4.9475,2.5316,7.6943,6.4595
ENSG00000174891,4.1483,3.3789,4.3312,4.5983,4.1384,5.0337
ENSG00000174898,0.0177,0.2897,0.0196,0.0279,0.0159,0.0228
ENSG00000174899,0.006,0.0098,0.0012,0.0056,0.0001,0.0002
ENSG00000174903,1.4826,1.5446,1.7372,1.523,2.1475,2.0982
ENSG00000174912,0.0022,0.0286,0.0052,0.0094,0.0179,0.005
ENSG00000174914,0.1439,0.0555,0.2005,0.1548,0.0473,0.0611
ENSG00000174915,0.5102,0.4283,0.6011,0.4887,0.6048,0.6719
ENSG00000174917,2.7112,2.0066,2.9482,1.3506,4.6259,2.9057
ENSG00000174928,0.9577,0.8558,0.732,1.0426,0.7092,0.9954
ENSG00000174930,0.002,0.0038,0.0045,0.0003,0.0079,0.0011
ENSG00000174937,0.0004,0.0021,0.0004,0.001,0.0001,0.0002
ENSG00000174938,2.3289,4.6288,1.6126,1.4987,4.7931,1.9341
ENSG00000174939,3.0045,1.3679,3.8017,1.0898,2.3563,2.1189
ENSG00000174943,4.3743,1.4007,5.6659,3.7362,4.2396,3.5483
ENSG00000174944,0.1431,1.007,0.2259,0.1706,0.0571,0.094
ENSG00000174945,1.1097,0.5361,0.8648,0.783,0.4436,0.5542
ENSG00000174946,0.1205,0.5602,0.2177,0.1581,0.0961,0.1896
ENSG00000174948,0.0565,0.085,0.0378,0.0482,0.0279,0.054
ENSG00000174950,0.0012,0.1304,0.0012,0.0003,0.0026,0.0008
ENSG00000174951,0.9798,0.8026,1.1251,1.076,0.9288,0.9816
ENSG00000174953,7.8423,5.2595,6.1902,6.4826,5.3964,9.9137
ENSG00000174957,0.0004,0.0021,0.0004,0.0023,0.0001,0.0002
ENSG00000174963,1.0434,0.4404,0.5031,0.2962,0.4203,0.3614
ENSG00000174970,0.0053,0.0038,0.0004,0.0016,0.0056,0.0072
ENSG00000174982,0.0004,0.0081,0.0004,0.003,0.0001,0.0002
ENSG00000174989,0.765,0.9431,0.8419,0.7239,0.347,0.4597
ENSG00000174990,4.3481,3.8199,4.4967,4.356,3.6679,5.646
ENSG00000174992,0.213,0.2639,0.2332,0.2051,0.1336,0.1483
ENSG00000174996,0.8249,2.0449,1.0107,1.2094,1.6247,1.2105
ENSG00000175003,0.0214,0.0556,0.0275,0.0352,0.0173,0.0093
ENSG00000175018,0.0004,0.0021,0.0004,0.0003,0.0003,0.0002
ENSG00000175029,4.2376,4.4894,4.2202,5.844,4.5085,6.8031
ENSG00000175040,0.4211,0.4625,0.3694,0.3343,0.4579,0.5621
ENSG00000175048,12.2164,5.7503,19.8536,11.6957,6.7022,7.5173
ENSG00000175054,3.0428,3.8922,2.5016,3.1926,2.1967,2.6172
ENSG00000175063,0.0069,0.0055,0.0086,0.0345,0.0139,0.0053
ENSG00000175065,0.0004,0.0123,0.0004,0.0016,0.001,0.0023
ENSG00000175066,7.3296,5.539,7.175,7.8883,4.4563,9.8216
ENSG00000175073,3.7435,3.9524,3.1506,3.9081,4.0564,2.3055
ENSG00000175077,0.0028,0.0785,0.0627,0.0161,0.0026,0.0169
ENSG00000175084,0.0012,0.0234,0.0012,0.0069,0.0551,0.0257
ENSG00000175087,0.9184,0.8914,0.5925,0.6078,0.9921,0.1585
ENSG00000175093,0.0474,0.0688,0.0478,0.0336,0.0226,0.0405
ENSG00000175097,0.0423,0.0987,0.0476,0.1252,0.1763,0.0095
ENSG00000175104,3.0395,2.674,2.9836,5.233,3.0032,3.9933
ENSG00000175105,2.705,2.1838,2.4005,3.8162,2.3851,1.8289
ENSG00000175106,2.7955,2.1619,3.5759,1.5877,1.9424,2.7398
ENSG00000175110,2.1525,1.2778,2.1161,2.7557,2.6147,1.8148
ENSG00000175115,1.5073,2.6372,1.5772,1.8113,1.0558,1.3791
ENSG00000175121,0.0004,0.003,0.0012,0.0003,0.0001,0.0002
ENSG00000175130,19.4691,1.3926,21.5606,5.726,31.851,21.1898
ENSG00000175137,0.6452,0.9568,0.6991,0.7084,0.9617,0.5995
ENSG00000175143,0.0007,0.003,0.0004,0.0023,0.0001,0.0002
ENSG00000175155,17.3196,2.8756,15.139,17.0683,18.1977,31.7637
ENSG00000175161,5.5843,9.2533,3.1268,8.3884,2.3804,6.9293
ENSG00000175164,1.4641,1.439,1.3327,1.3195,0.9789,0.735
ENSG00000175166,2.026,2.1381,1.8474,1.3779,2.3515,1.8542
ENSG00000175175,0.325,1.7589,0.1704,0.5962,0.3195,0.2496
ENSG00000175182,2.8015,2.73,2.951,2.8611,4.0562,3.7391
ENSG00000175183,1.7512,2.6602,2.6907,2.7037,1.7673,1.8932
ENSG00000175189,0.0109,0.0361,0.0168,0.0016,0.0006,0.0023
ENSG00000175193,0.7319,0.586,0.8273,0.3598,0.805,0.8606
ENSG00000175197,0.911,0.5776,1.0369,1.2633,4.7266,10.0845
ENSG00000175198,2.7455,2.2812,3.2854,3.1491,2.5546,3.0428
ENSG00000175202,0.0012,0.0089,0.0004,0.0003,0.0003,0.0008
ENSG00000175203,2.5461,1.6301,3.595,1.9809,2.815,2.7817
ENSG00000175206,0.0136,0.0529,0.0119,0.0353,0.0097,0.1106
ENSG00000175213,0.1358,0.1261,0.2136,0.1522,0.3878,0.1573
ENSG00000175215,3.2638,2.3286,4.3002,5.8745,5.0756,6.1577
ENSG00000175216,3.5895,4.0801,3.383,2.6189,3.4853,2.729
ENSG00000175220,8.2915,1.9467,11.4921,4.3971,8.6064,8.3866
ENSG00000175221,0.8355,0.5732,0.9416,0.8943,1.5527,1.8008
ENSG00000175224,4.9832,1.9194,5.786,3.891,8.1163,7.2844
ENSG00000175229,0.0472,0.1661,0.0349,0.0293,0.0324,0.0394
ENSG00000175262,0.2898,0.2655,0.3343,0.2727,0.3196,0.3469
ENSG00000175264,0.8521,1.6339,0.6727,0.9246,1.2694,1.5812
ENSG00000175265,27.8422,18.1959,18.7789,11.5023,7.5621,16.0197
ENSG00000175267,0.0361,0.2526,0.1437,0.0314,0.0317,0.0493
ENSG00000175274,0.1525,0.3875,0.0904,0.1753,0.1776,0.1089
ENSG00000175279,0.0861,0.2906,0.0907,0.1854,0.1363,0.1471
ENSG00000175283,0.1777,0.1329,0.2686,0.0562,0.1435,0.0364
ENSG00000175287,0.8941,0.9205,1.1141,0.5635,0.4895,0.6114
ENSG00000175294,0.0012,0.0106,0.0021,0.0016,0.0008,0.0032
ENSG00000175302,0.0017,0.0256,0.0004,0.0046,0.0001,0.0016
ENSG00000175305,2.743,0.7026,2.2363,1.5739,1.8823,1.3354
ENSG00000175309,4.772,2.4953,5.7053,4.7916,3.5405,3.4514
ENSG00000175311,0.4849,0.4288,0.4674,0.5427,0.4174,0.4472
ENSG00000175315,0.0004,0.003,0.0012,0.0122,0.0104,0.0011
ENSG00000175318,0.1668,1.2898,0.2469,0.1663,0.1529,0.2508
ENSG00000175319,0.0012,0.009,0.0021,0.001,0.0001,0.0002
ENSG00000175322,6.9036,9.1251,6.8643,7.4437,3.7356,3.5355
ENSG00000175324,0.5719,0.3464,0.5306,0.5026,1.7009,0.8077
ENSG00000175325,0.0028,0.0021,0.0004,0.0003,0.0001,0.0005
ENSG00000175329,0.0004,0.0081,0.0029,0.001,0.001,0.0002
ENSG00000175334,1.2595,1.3798,1.125,1.9548,5.7832,4.6743
ENSG00000175336,0.3153,0.2656,0.3779,0.3521,0.4526,0.5391
ENSG00000175344,1.5876,1.5477,1.6361,1.5772,1.0556,1.1716
ENSG00000175348,2.4909,1.1157,1.8586,0.8103,2.4525,1.5701
ENSG00000175352,0.9811,1.7038,0.587,0.6969,0.5754,0.3737
ENSG00000175354,4.6785,4.3596,3.6195,6.162,4.9748,4.911
ENSG00000175356,1.1506,0.7339,0.9896,0.9855,0.8075,1.1073
ENSG00000175376,1.4328,1.0402,1.4727,2.002,2.7315,1.9704
ENSG00000175387,19.2031,17.5067,22.6485,23.1796,17.8227,18.6695
ENSG00000175390,2.6719,2.1093,2.7124,3.8779,3.5285,3.071
ENSG00000175395,2.5667,3.1726,2.2407,2.5473,2.0655,2.0485
ENSG00000175398,0.0004,0.0047,0.0004,0.0023,0.0001,0.0002
ENSG00000175414,6.5153,5.7184,7.1857,5.5705,3.7138,3.8969
ENSG00000175416,1.1763,2.4136,1.205,0.8294,2.2336,2.4442
ENSG00000175426,0.2575,2.5061,0.3907,0.3205,0.4297,0.1917
ENSG00000175445,0.2567,0.2646,0.3358,0.6196,0.6791,0.7801
ENSG00000175449,0.2353,0.1456,0.2273,0.2029,0.2571,0.175
ENSG00000175455,8.3149,6.2891,7.9181,4.7661,2.7093,3.8392
ENSG00000175463,0.1769,0.1058,0.2456,0.072,0.1121,0.122
ENSG00000175467,1.7164,1.4109,2.1683,3.1829,2.4155,1.692
ENSG00000175470,4.1712,2.9843,4.1472,4.2813,4.1218,5.8058
ENSG00000175471,0.642,5.7831,0.6679,0.9964,0.5882,0.5167
ENSG00000175482,1.8049,1.269,2.1068,1.4082,2.082,1.8018
ENSG00000175485,0.0012,0.0106,0.007,0.0168,0.0001,0.0005
ENSG00000175489,0.5846,0.4675,0.4442,0.6198,0.4859,0.797
ENSG00000175497,1.4279,5.2676,3.0126,1.2594,0.6974,1.0064
ENSG00000175505,0.0238,0.105,0.039,0.0266,0.0054,0.0163
ENSG00000175509,0.0021,0.0026,0.0007,0.0245,0.0021,0.0006
ENSG00000175513,0.006,0.014,0.0012,0.0003,0.0001,0.0002
ENSG00000175514,0.0004,0.003,0.0018,0.0023,0.0001,0.0002
ENSG00000175518,0.0294,0.0344,0.0455,0.0279,0.009,0.0102
ENSG00000175520,0.002,0.0123,0.0185,0.0036,0.0003,0.0014
ENSG00000175535,0.0004,0.0064,0.0004,0.001,0.0001,0.0002
ENSG00000175536,0.1624,0.1692,0.4241,0.1213,0.1715,0.114
ENSG00000175538,0.5537,0.6578,0.4851,0.5256,0.4074,0.39
ENSG00000175544,0.9968,0.8317,1.0669,0.8825,0.7297,0.9252
ENSG00000175548,3.7398,2.8274,3.1824,3.498,2.5807,2.7759
ENSG00000175550,2.4966,1.0256,2.3646,0.9641,6.6572,5.2145
ENSG00000175556,0.0625,0.3189,0.098,0.1121,0.0656,0.3705
ENSG00000175564,0.2116,0.2671,0.1989,0.6565,0.2832,0.0385
ENSG00000175567,0.2349,0.7207,0.3473,0.0687,0.1996,0.1174
ENSG00000175573,0.5847,1.035,0.754,0.6867,1.253,1.0463
ENSG00000175575,9.7488,4.8231,9.0687,8.8041,8.6702,10.5271
ENSG00000175581,3.7937,2.0311,4.5615,3.4045,4.3523,4.5286
ENSG00000175582,7.3545,6.887,7.4183,5.5526,7.3019,9.85
ENSG00000175591,0.0012,0.0183,0.0127,0.0003,0.0001,0.0014
ENSG00000175592,0.1052,0.1821,0.1013,0.2309,0.1327,0.0949
