gene,GSM2677508,GSM2677509,GSM2677510,GSM2677511,GSM2677512,GSM2677513,GSM2677514,GSM2677515,GSM2677516,GSM2677517
ENSG00000114378,0.2894,0.4507,0.2894,0.224,0.3785,0.5023,0.2696,0.3761,0.3671,0.2559
ENSG00000114383,1.7215,1.4688,1.2958,1.3445,1.5896,1.396,1.3005,1.3637,1.2349,1.6229
ENSG00000114388,1.0741,1.0103,1.0858,0.9611,1.0491,1.0201,0.929,1.0196,1.0473,0.9597
ENSG00000114391,8.7252,12.0941,10.3944,9.0182,6.838,9.3448,7.0071,10.9311,9.7375,9.2062
ENSG00000114395,0.119,0.1229,0.1439,0.2868,0.1713,0.1715,0.2173,0.2567,0.2506,0.1395
ENSG00000114405,1.1628,0.7844,0.5325,0.8421,1.0771,0.807,0.7533,0.8047,0.7435,1.1974
ENSG00000114416,8.6971,7.409,9.7559,5.4486,6.3529,6.0399,6.3194,6.7157,5.8509,6.0293
ENSG00000114423,1.103,1.1874,1.2514,1.0057,0.9921,0.9609,1.0991,0.9704,0.9178,1.0249
ENSG00000114439,5.284,8.6014,6.7007,4.9329,5.2698,7.8183,6.4233,8.1307,8.2964,5.653
ENSG00000114446,1.7643,1.5714,1.6299,1.1744,1.2726,0.9562,1.2526,1.4797,1.0282,1.5307
ENSG00000114450,1.3518,1.8899,1.6657,2.9346,2.6961,2.5749,1.9911,1.5886,1.9457,1.213
ENSG00000114455,0.2676,0.551,0.1735,0.1615,0.1995,0.5302,0.2065,0.2757,0.3103,0.241
ENSG00000114473,1.3079,1.3787,1.8452,1.241,1.3551,1.2657,1.6272,2.3067,1.1828,2.4048
ENSG00000114480,0.8137,0.6493,2.1882,1.191,0.9656,0.5163,0.7706,0.7815,0.5834,0.6936
ENSG00000114487,0.0188,0.0094,0.0031,0.0138,0.0096,0.016,0.0145,0.0282,0.0078,0.0201
ENSG00000114491,0.6491,0.5822,0.7051,0.5376,0.6907,0.9055,0.6118,0.6573,0.6317,0.4821
ENSG00000114503,2.7007,2.6047,4.813,3.2247,2.5823,2.423,3.3479,3.8778,2.3654,3.5353
ENSG00000114520,0.7135,0.7561,0.9103,1.1545,0.698,1.0182,1.2608,1.6729,1.1797,1.4789
ENSG00000114529,0.0193,0.0317,0.0174,0.0225,0.0166,0.0104,0.0216,0.0229,0.0151,0.0078
ENSG00000114541,0.9418,2.1819,0.4577,1.0147,1.2395,3.5614,2.6022,3.2732,2.8648,2.021
ENSG00000114544,2.3966,1.6293,2.3333,2.493,2.7587,1.3225,2.0187,1.8735,2.2059,1.9881
ENSG00000114547,0.0466,0.0161,0.013,0.0416,0.0299,0.0247,0.0405,0.0525,0.0306,0.1073
ENSG00000114554,4.447,3.4359,3.2302,3.2073,7.4268,3.6567,2.9708,1.8099,3.355,4.2787
ENSG00000114573,6.0157,2.8244,4.1248,6.2114,5.2462,2.7564,4.2814,2.7406,2.6636,6.4672
ENSG00000114626,1.9261,2.639,1.7451,1.6443,2.995,2.7383,1.8972,1.8033,2.4579,1.7935
ENSG00000114631,5.7265,3.4808,1.0961,3.1355,3.6905,3.7728,3.0057,3.0836,4.0259,6.2225
ENSG00000114638,0.0705,0.2342,0.0746,0.0313,0.0535,0.1003,0.0633,0.0398,0.0533,0.0387
ENSG00000114646,2.1541,0.6356,0.3555,0.9885,0.904,1.8321,1.5172,1.7978,1.4334,4.4619
ENSG00000114648,1.4799,0.9989,1.0763,0.9307,1.066,1.0191,0.9612,0.7374,0.7986,0.9039
ENSG00000114650,3.447,2.9237,4.0991,3.6284,3.6551,3.1259,3.4873,3.8068,4.818,3.5387
ENSG00000114654,0.1776,0.1497,0.2054,0.1365,0.1402,0.1501,0.1221,0.6247,0.1709,0.2897
ENSG00000114656,0.3871,0.4015,0.3487,0.2747,0.3334,0.3402,0.3905,0.4699,0.3733,0.6644
ENSG00000114670,0.9674,0.7544,1.327,1.0905,0.9696,0.5482,1.5023,1.3593,0.8605,1.5781
ENSG00000114686,2.8004,1.9222,2.5702,2.0976,2.0721,1.8045,2.0444,2.0291,1.9645,1.9492
ENSG00000114698,1.8396,2.0436,6.0028,4.2881,2.6705,1.7887,3.6244,3.0328,2.7468,2.4875
ENSG00000114735,1.8922,1.8372,2.5958,1.6611,2.0451,1.7381,1.935,1.6469,2.4108,1.2527
ENSG00000114737,0.9246,0.3157,0.2237,0.3287,0.1086,0.1218,0.1389,0.1386,0.1439,0.0858
ENSG00000114738,0.8045,0.8614,1.7067,1.3407,0.8999,0.7806,1.0168,1.4079,1.2775,0.9681
ENSG00000114739,0.9571,1.3182,1.2697,1.238,1.313,1.329,1.5186,0.9751,1.2291,1.2502
ENSG00000114742,2.1307,2.3482,3.7339,2.6292,3.1514,2.6967,3.2515,3.0549,2.3738,2.8297
ENSG00000114744,0.8656,0.9889,0.8889,0.8118,1.0126,1.377,1.2057,1.3776,1.204,1.1498
ENSG00000114745,2.5275,2.2752,3.2762,2.6177,3.2183,2.1173,3.9249,3.9569,2.7784,2.9393
ENSG00000114757,1.3311,4.8848,0.2437,1.4603,3.0149,14.9646,8.352,9.4507,10.7561,6.9709
ENSG00000114767,0.374,0.3858,0.4296,0.3279,0.3349,0.3596,0.3733,0.4822,0.4982,0.3436
ENSG00000114770,4.766,4.9219,2.4229,3.3104,4.6683,5.827,3.8844,3.0539,3.2259,4.1297
ENSG00000114771,0.0158,0.0026,0.0013,0.0004,0.0096,0.0047,0.0004,0.005,0.0016,0.0015
ENSG00000114779,0.6621,0.9725,0.9835,1.1206,0.8748,0.656,0.7502,1.0367,1.134,0.7132
ENSG00000114784,3.5434,1.9649,8.1391,3.1719,2.5531,1.9586,2.4766,2.3811,2.2719,3.9394
ENSG00000114786,0.0766,0.0871,0.0277,0.0827,0.0921,0.0618,0.1341,0.0799,0.0798,0.091
ENSG00000114790,1.5854,1.4919,3.804,1.96,1.5568,1.084,2.2972,1.6241,1.3428,1.4231
ENSG00000114796,3.2465,3.533,3.3192,2.7893,4.0642,4.3151,3.6136,3.0233,3.4382,2.3184
